Property_ID,Included_SPF_analysis,Excluded_SPF_analysis_reason,Whole_dataset_start,Whole_dataset_end,Whole_dataset_duration_days,Cleansed_dataset_start,Cleansed_dataset_end,Cleansed_dataset_duration_days,Selected_window_start,Selected_window_end,Max_quality_score_selected_window,Mean_quality_score_selected_window,SPFH2_selected_window,SPFH3_selected_window,SPFH4_selected_window,Whole_System_Energy_Consumed_selected_window,HP_Energy_Output_selected_window,IH_Energy_Consumed_selected_window,BUH_Energy_Consumed_selected_window,CP_Energy_Consumed_selected_window,Boiler_Energy_Output_selected_window,Difference_SPFH2_SCOP,Proportional_difference_SPFH2_SCOP,Ratio_SPFH2_SCOP,Mean_annual_SH_flow_temp_selected_window,Mean_annual_HW_flow_temp_selected_window,Mean_annual_Return_temp_selected_window,Winter_mean_SH_flow_temp_selected_window,Winter_mean_return_temp_selected_window,Max_SH_flow_temp_selected_window,Flow_>65C_flag_selected_window,Proportion_flow_>65C_selected_window,Temp_cleaning_outcome,SW_proportion_complete_Whole_System_Energy_Consumed,SW_proportion_complete_HP_Energy_Output,SW_proportion_complete_IH_Energy_Consumed,SW_proportion_complete_BUH_Energy_Consumed,SW_proportion_complete_CP_Energy_Consumed,SW_proportion_complete_Boiler_Energy_Output,Acceptable_windows_count,Acceptable_windows_SPFH2_mean,Acceptable_windows_SPFH2_std,Acceptable_windows_SPFH2_median,Acceptable_windows_SPFH3_mean,Acceptable_windows_SPFH3_std,Acceptable_windows_SPFH3_median,Acceptable_windows_SPFH4_mean,Acceptable_windows_SPFH4_std,Acceptable_windows_SPFH4_median,Included_coldest_day_analysis,Coldest_day_start,Coldest_day_COPH4,Coldest_day_External_Air_Temp_mean,Coldest_day_External_Air_Temp_max,Coldest_day_External_Air_Temp_min,Coldest_day_Internal_Air_Temp_mean,Coldest_day_Internal_Air_Temp_max,Coldest_day_Internal_Air_Temp_min,Coldest_day_Whole_System_Energy_Consumed,Coldest_day_HP_Energy_Output,Coldest_day_IH_Energy_Consumed,Coldest_day_BUH_Energy_Consumed,Coldest_day_CP_Energy_Consumed,Coldest_day_Boiler_Energy_Output,CD_proportion_complete_Whole_System_Energy_Consumed,CD_proportion_complete_HP_Energy_Output,CD_proportion_complete_IH_Energy_Consumed,CD_proportion_complete_BUH_Energy_Consumed,CD_proportion_complete_CP_Energy_Consumed,CD_proportion_complete_Boiler_Energy_Output
EOH1669,TRUE,,12/07/2021 13:02,28/09/2023 23:58,808.46,12/07/2021 13:02,28/09/2023 23:56,808.45,07/08/2022,07/08/2023,2,0,2.493,2.493,2.493,3788.96,9444.57,0,0,0,,-1.417,-36.25,1.57,45.36,47.6,37.67,46,39.67,76.32,TRUE,0.00097,cleaned,0.999,0.999,,,0.999,,251,2.487,0.009,2.49,2.487,0.009,2.49,2.487,0.009,2.49,TRUE,13/12/2022 00:00,2.302,-5.52,-2.97,-7.94,12.45,14.81,10.6,43.59,100.36,0,0,0,,1,1,,,1,
EOH1671,TRUE,,25/03/2021 09:10,22/05/2023 16:28,788.3,25/03/2021 09:12,22/05/2023 16:26,788.3,18/04/2021,18/04/2022,0,0,3.002,2.916,2.717,1456.5,3899.66,58.03,0,99.24,,-0.578,-16.16,1.19,35.97,38.82,33.14,37.39,34.56,60.1,FALSE,0,cleaned,1,1,0.999,,1,,409,3.019,0.063,2.985,2.883,0.054,2.873,2.73,0.095,2.688,TRUE,13/12/2022 00:00,2.401,-1.35,1.62,-4.46,19.09,21.08,17.76,16.05,36.66,1.88,0,0,,1,1,1,,1,
EOH1675,FALSE,Less than 1yr data available,26/11/2021 14:46,10/12/2021 16:50,14.09,26/11/2021 14:48,10/12/2021 16:48,14.08,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,TRUE,28/11/2021 00:00,2.14,-0.72,1.5,-3,5.19,6.18,4.09,69.95,149.69,0,0,0.18,,1,1,,,1,
EOH1684,TRUE,,28/01/2021 11:38,17/09/2023 20:32,962.37,28/01/2021 11:40,17/09/2023 20:30,962.37,07/08/2022,07/08/2023,1,0,3.484,3.315,3.082,1741.69,5258.24,110.18,0,122.09,,-0.186,-5.08,1.05,25.96,33.32,23.67,30.29,28.15,58.13,FALSE,0,cleaned,0.999,0.999,0.999,,0.999,,592,3.438,0.043,3.424,3.318,0.043,3.315,3.089,0.048,3.083,TRUE,12/12/2022 00:00,2.213,-4.58,-2.47,-7.85,13.85,15.5,10.75,12.02,21.24,5.37,0,0.85,,1,1,1,,1,
EOH1685,TRUE,,14/12/2021 10:40,07/08/2023 21:08,601.44,14/12/2021 10:40,07/08/2023 21:06,601.43,11/03/2022,11/03/2023,3.1,0.089,2.216,2.077,2.077,4080.73,8009.72,466.68,0,0,,-1.204,-35.2,1.54,32.91,36.43,31.32,36.8,34.62,58.55,FALSE,0,cleaned,0.953,0.953,0.953,,0.953,,235,2.218,0.022,2.202,2.095,0.015,2.093,2.095,0.015,2.093,TRUE,15/12/2022 00:00,1.815,-3.75,-0.11,-6.6,18.15,18.66,17.8,38.98,68.26,2.51,0,0,,1,1,1,,1,
EOH1686,TRUE,,30/07/2021 17:48,28/09/2023 23:58,790.26,30/07/2021 17:50,28/09/2023 23:56,790.25,09/09/2022,09/09/2023,0,0,2.634,2.634,2.629,2376.43,6246.62,0,0,4.54,,-1.276,-32.64,1.48,52.3,52.69,48.81,52.07,48.49,72.36,TRUE,0.02212,cleaned,1,1,,,1,,422,2.592,0.029,2.599,2.592,0.029,2.599,2.587,0.029,2.594,TRUE,13/12/2022 00:00,2.265,-5.52,-2.97,-7.94,14.49,15.16,13.77,10.11,22.9,0,0,0.03,,1,1,,,1,
EOH1687,FALSE,Less than 1yr usable data,28/04/2021 14:20,05/07/2023 08:10,797.74,28/04/2021 14:22,05/07/2023 08:10,797.74,,,,,,,,,,,,,,,,,,,,,,,,,sensor swaps not checked,,,,,,,,,,,,,,,,,FALSE,13/12/2022 00:26,,-5.52,-2.97,-7.94,17.28,18.68,15.75,7.46,,0,0,1.32,,0.9,0.9,,,0.812,0.03
EOH1688,TRUE,,02/11/2021 16:42,11/09/2023 08:14,677.65,02/11/2021 16:44,11/09/2023 08:12,677.64,04/06/2022,04/06/2023,2,0.011,2.673,2.611,2.456,3775.89,9141.67,1.61,129.07,224.71,,-0.507,-15.96,1.19,45.03,51.29,36.52,49.46,43.26,69.27,TRUE,0.02395,cleaned,0.991,0.991,0.991,0.991,0.991,,276,2.746,0.075,2.717,2.675,0.073,2.632,2.517,0.07,2.474,TRUE,13/12/2022 00:00,1.523,-5.52,-2.97,-7.94,16.98,18.39,15.43,58.26,85.69,0.04,2.99,2.44,,1,1,1,1,1,
EOH1694,TRUE,,11/02/2021 15:46,23/09/2023 15:28,953.99,11/02/2021 15:50,23/09/2023 15:26,953.98,13/09/2022,13/09/2023,3.1,0.04,2.586,2.586,2.586,1226.18,3171.4,0,0,0,3461.21,-0.374,-12.62,1.14,41.27,41.27,35.73,42.04,37.2,58.6,FALSE,0,cleaned,0.987,0.987,,,0.987,0.918,200,1.791,0.467,1.58,1.791,0.467,1.58,1.791,0.467,1.58,FALSE,13/12/2022 00:00,0.057,-5.52,-2.97,-7.94,19.07,21.32,16.07,1.84,0.11,0,0,0,67.48,1,1,,,1,1
EOH1699,TRUE,,06/08/2021 11:06,28/09/2023 23:58,783.54,06/08/2021 11:06,28/09/2023 23:56,783.53,07/09/2022,07/09/2023,3.1,0.038,2.769,2.769,2.572,2027.29,5214.69,0,0,143.81,4016.9,,,,42.04,42.04,37.46,47.15,42.61,59.18,FALSE,0,cleaned,1,1,,,1,0.869,376,2.549,0.143,2.524,2.549,0.143,2.524,2.358,0.146,2.342,FALSE,13/12/2022 00:00,0.101,-5.52,-2.97,-7.94,18.56,19.51,17.73,3.35,0.34,0,0,1.46,84.55,1,1,,,1,1
EOH1700,TRUE,,19/05/2021 12:06,29/09/2023 00:00,862.5,19/05/2021 12:08,28/09/2023 23:58,862.49,23/05/2021,23/05/2022,2,0.062,2.789,2.713,2.697,3452.15,9162.36,147.03,0,20.34,,-1.071,-27.74,1.38,42.35,44.82,37.84,44.08,38.66,64.71,FALSE,0,cleaned,0.968,0.968,0.968,,0.968,,404,2.78,0.018,2.785,2.701,0.021,2.706,2.686,0.021,2.692,TRUE,08/03/2023 00:00,2.526,-1.65,2.71,-7.5,16.26,18.56,12.12,26.19,66.18,0,0,0.16,,1,1,1,,1,
EOH1701,TRUE,,23/09/2021 19:18,28/09/2023 23:58,735.19,23/09/2021 19:18,28/09/2023 23:58,735.19,29/09/2021,29/09/2022,3.1,0.257,3.106,3.106,3.063,13895.53,42564.59,0,0,190.29,38203.14,-0.814,-20.77,1.26,45.13,45.13,39.33,47.56,41.01,77.21,TRUE,0.00897,cleaned,0.86,0.86,,,0.86,0.839,6,3.106,0.001,3.106,3.106,0.001,3.106,3.063,0.001,3.063,FALSE,13/12/2022 00:00,1.777,-6.42,-2.6,-8.37,16.42,17.07,15.61,12.13,21.55,0,0,0.97,,1,1,,,1,
EOH1703,TRUE,,26/10/2020 00:00,18/09/2023 13:10,1057.55,26/10/2020 00:00,18/09/2023 13:10,1057.55,27/10/2020,27/10/2021,1,0.014,2.885,2.766,2.672,4824.02,12597.52,148.38,146.15,163.11,,-0.685,-19.18,1.24,33.03,34.73,29.62,34.76,31.52,55.95,FALSE,0,cleaned,0.986,0.986,0.986,0.986,0.986,,272,2.97,0.031,2.985,2.824,0.022,2.835,2.726,0.019,2.735,TRUE,11/02/2021 00:00,2.254,-3.92,2.1,-8.2,19.06,20.75,16.87,44.03,82.77,4.48,12.02,0.82,,1,1,1,1,1,
EOH1704,TRUE,,01/06/2021 14:08,15/11/2022 15:24,532.05,15/07/2021 00:00,15/11/2022 15:22,488.64,15/07/2021,15/07/2022,2,0.067,2.855,2.799,2.799,4361.9,12079.43,130.67,0,0,,-0.495,-14.78,1.17,44.53,45.24,40.81,45.38,41.47,57.46,FALSE,0,cleaned,0.956,0.956,0.956,,0.956,,23,2.865,0.004,2.865,2.792,0.004,2.791,2.792,0.004,2.791,TRUE,28/11/2021 00:00,2.392,1.55,3.6,0.1,26.5,27.13,25.9,34.94,80.66,2.92,0,0,,1,1,1,,1,
EOH1705,TRUE,,30/07/2021 11:24,23/09/2023 08:46,784.89,31/07/2021 00:00,23/09/2023 08:44,784.36,07/02/2022,07/02/2023,2,0.002,3.295,3.235,3.205,3463.03,11009.81,90.25,0,31.85,,-0.845,-20.4,1.26,36.51,39.35,33.78,36.48,33.89,60.99,FALSE,0,cleaned,0.998,0.998,0.998,,0.998,,407,3.322,0.03,3.308,3.26,0.032,3.246,3.23,0.031,3.216,TRUE,13/12/2022 00:00,2.486,-1.35,1.62,-4.46,17.91,19.09,16.08,30.59,75.76,0.27,0,0.26,,1,1,1,,1,
EOH1708,TRUE,,19/02/2021 18:00,29/09/2023 00:00,951.25,19/02/2021 18:02,28/09/2023 23:58,951.25,06/06/2021,06/06/2022,3.1,0.11,2.557,2.557,2.421,2089.21,5058.79,0,0,111.17,4231.5,-0.403,-13.6,1.16,47.16,47.16,40.22,46.53,39.89,58.78,FALSE,0,cleaned,0.943,0.943,,,0.943,0.908,479,2.512,0.142,2.571,2.512,0.142,2.571,2.388,0.141,2.445,FALSE,13/12/2022 00:00,0.06,-5.52,-2.97,-7.94,,,,1.67,0.1,0,0,1.46,60.37,1,1,,,1,1
EOH1711,TRUE,,23/03/2021 14:16,28/09/2023 23:58,919.4,26/05/2021 00:00,28/09/2023 23:56,856,28/05/2021,28/05/2022,1,0,4.03,4.03,3.91,2864.97,11203,0,0,85.26,,0.64,18.89,0.84,38.49,44.79,36.68,42.94,40.71,74.08,TRUE,0.00185,cleaned,0.999,0.999,,,0.999,,490,3.726,0.215,3.722,3.726,0.215,3.722,3.607,0.216,3.589,TRUE,13/12/2022 00:00,2.602,-6.42,-2.6,-8.37,18.94,21.36,16.76,9.98,25.96,0,0,0.45,,1,1,,,1,
EOH1712,TRUE,,23/02/2021 18:38,30/03/2022 23:14,400.19,23/02/2021 18:40,30/03/2022 23:14,400.19,30/03/2021,30/03/2022,3.3,0.033,2.859,2.859,2.734,3815.32,10432.28,0,0,166.64,10961.48,-0.101,-3.41,1.04,48.49,48.49,42.7,48.96,44.16,58.91,FALSE,0,cleaned,1,1,,,1,0.884,1,2.859,,2.859,2.859,,2.859,2.734,,2.734,FALSE,04/01/2022 00:00,1.697,-0.99,0.59,-3.3,21.67,22.67,20.12,10.91,18.52,0,0,1.47,126.04,1,1,,,1,0.999
EOH1718,TRUE,,19/08/2021 16:26,28/09/2023 23:58,770.31,19/08/2021 16:28,28/09/2023 23:56,770.31,23/08/2022,23/08/2023,3.1,0.003,2.561,2.527,2.391,5641.61,13374.45,117.36,0,301.58,,-1.249,-32.79,1.49,48.16,48.59,43.51,48.12,44,63.98,FALSE,0,cleaned,0.997,0.997,0.997,,0.997,,403,2.602,0.056,2.568,2.57,0.056,2.534,2.427,0.048,2.397,TRUE,13/12/2022 00:00,1.815,-1.35,1.62,-4.46,19.34,20.76,17.69,61.2,110.76,0.3,0,1.89,,1,1,1,,1,
EOH1725,TRUE,,12/05/2021 14:24,27/03/2023 07:42,683.72,12/05/2021 14:26,27/03/2023 07:40,683.72,13/05/2021,13/05/2022,3.3,0.651,1.596,1.575,1.575,5546.9,8546.47,190.56,0,0,,,,,45.34,45.59,42.1,45.95,42.86,59.67,FALSE,0,cleaned,0.999,0.999,0.999,,0.999,,289,1.6,0.022,1.595,1.578,0.02,1.574,1.578,0.02,1.574,TRUE,15/12/2022 00:00,1.833,-2.21,1.79,-5.41,22.85,24.06,21.67,49.12,78.17,11.9,0,0,,1,1,1,,1,
EOH1735,TRUE,,05/08/2021 10:38,28/09/2023 23:58,784.56,06/08/2021 00:00,28/09/2023 23:56,784,01/08/2022,01/08/2023,2,0.043,2.597,2.435,2.435,3644.67,8503.72,237.74,132.65,0,,-1.123,-30.18,1.43,47.23,49.6,41.56,47.72,42.41,70.05,TRUE,0.00191,cleaned,0.977,0.977,0.977,0.977,0.977,,234,2.356,0.287,2.542,2.246,0.233,2.406,2.246,0.233,2.406,TRUE,13/12/2022 00:00,2.403,-5.52,-2.97,-7.94,16.82,18.79,13.86,34.44,73.55,3.27,5.93,0,,1,1,1,1,1,
EOH1738,TRUE,,16/07/2021 10:42,28/09/2023 23:58,804.55,16/07/2021 10:44,28/09/2023 23:56,804.55,02/09/2022,02/09/2023,2,0.001,3.264,3.264,3.127,2881.89,9012.69,0,0,120.97,,-0.126,-3.71,1.04,38.27,40.15,36.11,39.8,37.61,70.51,TRUE,0.00003,cleaned,0.998,0.998,,,0.998,,116,3.256,0.01,3.252,3.256,0.01,3.252,3.118,0.011,3.116,TRUE,13/12/2022 00:00,2.119,-1.35,1.62,-4.46,19.15,20.48,17.25,35.14,74.46,0,0,0.69,,1,1,,,1,
EOH1740,FALSE,Quality score outside threshold,10/09/2021 14:34,01/10/2022 18:02,386.14,10/09/2021 14:36,01/10/2022 18:00,386.14,01/10/2021,01/10/2022,4,1.093,2.137,2.137,2.102,2943.36,6186.09,0,0,48.27,,,,,42.69,42.72,37.79,30.74,27.4,64.89,FALSE,0,cleaned,0.945,0.945,,,0.945,,0,,,,,,,,,,FALSE,28/11/2021 00:00,8.23,-0.72,1.5,-3,10.65,14.69,7.3,7.61,62.59,0,0,0.11,,1,1,,,1,
EOH1744,TRUE,,22/07/2021 12:04,22/09/2023 20:40,792.36,22/07/2021 12:04,22/09/2023 20:38,792.36,21/01/2022,21/01/2023,3,0.608,3.013,2.894,2.771,2277.31,6182.18,128.51,0,96.88,,,,,37.26,42.36,34.69,40.06,37.26,56.31,FALSE,0,sensor swaps not checked,0.723,0.723,0.723,,0.723,,125,3.032,0.022,3.036,2.938,0.042,2.961,2.812,0.04,2.836,TRUE,17/01/2023 00:00,2.188,-2.27,0.11,-4.29,17.47,18.05,16.7,23.06,43.74,6.71,0,0.69,,1,1,1,,1,
EOH1747,FALSE,Quality score outside threshold,26/07/2021 13:58,29/09/2023 00:00,794.42,20/10/2021 15:06,28/09/2023 23:58,708.37,01/04/2022,01/04/2023,5,2.389,7.249,5.778,4.942,1111.9,5271.6,223.85,0,160.86,,,,,48.61,48.71,44.4,48.07,42.63,62.48,FALSE,0,cleaned,0.727,0.727,0.787,,0.727,,0,,,,,,,,,,FALSE,13/12/2022 00:00,0.004,-5.52,-2.97,-7.94,,,,0.22,0,0,0,0.01,,1,1,1,,1,
EOH1751,TRUE,,19/11/2021 12:10,25/09/2023 12:14,675,19/11/2021 12:10,25/09/2023 12:12,675,20/12/2021,20/12/2022,3.3,0.823,2.301,2.301,2.301,3856.51,8872.03,0,0,0,13774.88,,,,37.5,37.5,34.37,39.07,35.79,65.1,TRUE,0.00001,cleaned,0.806,0.805,,,0.806,0.806,119,2.27,0.046,2.274,2.27,0.046,2.274,2.27,0.046,2.274,FALSE,13/12/2022 00:00,1.485,-5.52,-2.97,-7.94,22.19,22.5,21.9,17.81,26.45,0,0,0,143.76,1,1,,,1,1
EOH1752,FALSE,SPF outside threshold,10/09/2021 15:14,12/09/2023 09:30,731.76,10/09/2021 15:16,12/09/2023 09:28,731.76,16/06/2022,16/06/2023,3.3,1.662,1.145,1.145,0.7,225.65,157.92,0,0,87.67,1103.21,,,,17.25,17.25,16.92,18.51,18.2,53.77,FALSE,0,cleaned,0.999,0.999,,,0.999,0.993,93,1.14,0.004,1.139,1.14,0.004,1.139,0.698,0.002,0.697,FALSE,13/12/2022 00:00,0.026,-5.52,-2.97,-7.94,11.38,13.36,9.98,1.75,0.04,0,0,1.39,20.1,1,1,,,1,1
EOH1753,TRUE,,06/07/2021 13:12,28/09/2023 23:58,814.45,06/07/2021 13:12,28/09/2023 23:56,814.45,07/08/2022,07/08/2023,1,0,2.876,2.689,2.376,5055.46,11569.56,444.21,0,588.38,,,,,42.49,42.73,40.69,42.95,40.58,58.76,FALSE,0,cleaned,0.999,0.999,0.999,,0.999,,443,2.982,0.128,2.891,2.74,0.067,2.693,2.392,0.093,2.378,TRUE,15/12/2022 00:00,1.807,-2.21,1.79,-5.41,21.54,23.44,20.83,56.76,91.83,10.72,0,1.94,,1,1,1,,1,
EOH1760,TRUE,,30/09/2021 22:34,29/09/2023 00:00,728.06,30/09/2021 22:34,28/09/2023 23:58,728.06,11/11/2021,11/11/2022,2,0.02,3.224,3.112,2.95,1661.49,4822.38,79.61,0,86.14,,,,,48.49,47.73,45.25,49.05,45.47,61.86,FALSE,0,cleaned,0.985,0.985,0.985,,0.985,,273,3.269,0.036,3.283,3.197,0.04,3.212,3.02,0.033,3.031,FALSE,13/12/2022 13:20,3.258,-5.52,-2.97,-7.94,18.1,20.64,15.66,9.33,30.34,0.05,0,0.22,,1,1,1,,1,
EOH1761,TRUE,,23/09/2021 16:20,28/09/2023 23:58,735.32,24/09/2021 00:00,28/09/2023 23:56,735,06/02/2022,06/02/2023,2,0.068,3.596,3.596,3.366,3293.24,11084.14,0,0,211.04,,-0.254,-6.59,1.07,36.59,38.87,33.89,35.9,33.19,73.5,TRUE,0.00012,cleaned,0.965,0.965,,,0.965,,355,3.622,0.167,3.745,3.622,0.167,3.745,3.383,0.121,3.473,TRUE,13/12/2022 00:00,2.788,-6.42,-2.6,-8.37,17.2,17.97,16.33,41.86,116.72,0,0,1.9,,1,1,,,1,
EOH1764,TRUE,,01/05/2021 22:36,28/09/2023 23:58,880.06,14/06/2021 00:00,28/09/2023 23:56,837,14/06/2021,14/06/2022,2,0.001,3.464,3.412,3.412,4977.34,16876.9,104.93,0,0,,0.144,4.33,0.96,34.76,35.79,30.31,34.18,29.89,58.35,FALSE,0,cleaned,0.998,0.998,0.998,,0.998,,1,3.464,,3.464,3.412,,3.412,3.412,,3.412,TRUE,15/12/2022 00:00,2.608,-3.75,-0.11,-6.6,19.5,20.47,18.84,54.6,142.39,0,0,0,,1,1,,,1,
EOH1765,FALSE,Quality score outside threshold,30/09/2021 11:28,28/09/2023 23:58,728.52,30/09/2021 11:30,28/09/2023 23:56,728.52,11/08/2022,11/08/2023,4,1.729,2.9,2.876,2.757,1770.49,4860.04,21.02,0,73.43,,,,,44.19,58.51,42.07,,,68.99,TRUE,0.02825,cleaned,0.423,0.423,0.423,,0.423,,154,2.902,0.004,2.9,2.883,0.008,2.877,2.764,0.008,2.758,FALSE,29/11/2021 00:00,3.036,0.03,4.89,-2.5,25.03,26.94,23.58,13.38,40.63,0,0,0.7,,1,1,,,1,
EOH1769,FALSE,Less than 1yr usable data,20/10/2021 10:18,13/09/2023 11:36,693.05,20/10/2021 10:20,13/09/2023 11:34,693.05,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,TRUE,13/12/2022 00:00,1.646,-5.52,-2.97,-7.94,17.82,19.77,15.53,54.68,77,0,13,1.55,,1,1,,1,1,
EOH1771,TRUE,,07/10/2021 13:36,28/09/2023 23:58,721.43,07/10/2021 13:38,28/09/2023 23:56,721.43,26/08/2022,26/08/2023,2,0,3.399,3.399,3.304,2882.83,9524.09,0,0,80.59,,-0.521,-13.3,1.15,32.94,39.83,29.13,37.32,33.4,72.74,TRUE,0.00439,cleaned,0.999,0.999,,,0.999,,353,3.466,0.043,3.453,3.466,0.043,3.453,3.37,0.041,3.356,TRUE,13/12/2022 00:00,2.716,-7.27,-2.1,-9.8,,,,27.99,76.02,0,0,0.44,,1,1,,,1,
EOH1775,FALSE,Less than 1yr usable data,29/04/2021 15:16,25/09/2023 16:24,879.05,29/04/2021 15:18,25/09/2023 16:24,879.05,,,,,,,,,,,,,,,,,,,,,,,,,sensor swaps not checked,,,,,,,,,,,,,,,,,FALSE,08/03/2023 00:00,0.836,-1.89,2.66,-6.82,16.12,17.25,14.93,6.17,5.16,0,0,1.45,34.56,1,1,,,1,0.983
EOH1777,TRUE,,16/03/2021 12:24,23/09/2023 07:36,920.8,16/03/2021 12:24,23/09/2023 07:34,920.8,31/05/2022,31/05/2023,2,0.002,2.225,2.225,2.225,4023.95,8954.89,0,0,0,,-1.345,-37.66,1.6,46.31,48.38,42.03,47.33,43.27,58.05,FALSE,0,cleaned,0.998,0.998,0.998,,0.998,,421,2.332,0.094,2.366,2.332,0.094,2.366,2.332,0.094,2.366,TRUE,17/01/2023 00:00,1.914,-1.18,0.98,-3.9,18.79,20.81,16.32,35.25,67.45,0,0,0,,1,1,1,,1,
EOH1783,FALSE,Less than 1yr data available,23/02/2021 12:34,22/02/2022 23:58,364.48,26/05/2021 00:00,22/02/2022 23:56,273,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,TRUE,28/11/2021 00:00,2.783,0.35,3.2,-2.78,20.49,21.65,18.66,13.68,38.08,0,0,0.25,,1,1,1,,1,
EOH1792,FALSE,Less than 1yr data available,25/02/2021 01:16,12/07/2021 08:58,137.32,25/02/2021 01:16,12/07/2021 08:56,137.32,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,FALSE,06/04/2021 00:00,1.247,0.56,4.7,-2.4,21.71,22.26,21.01,7.49,9.34,0,0,0,,1,1,,,1,0.996
EOH1794,FALSE,Quality score outside threshold,22/01/2021 16:26,25/06/2023 20:08,884.15,22/01/2021 16:26,25/06/2023 20:06,884.15,20/02/2021,20/02/2022,4,0.903,2.865,2.865,2.865,2944.72,8436.82,0,0,0,12399.01,,,,39.26,39.26,36.04,39.27,35.95,60.68,FALSE,0,cleaned,0.69,0.69,,,0.69,0.66,167,3.098,0.235,2.907,3.098,0.235,2.907,3.098,0.235,2.907,FALSE,13/02/2021 00:00,2.249,-2.1,-1.3,-3.5,19.57,20.5,18.18,8.8,19.78,0,0,0,184.69,1,1,,,1,0.968
EOH1811,FALSE,Less than 1yr data available,11/12/2020 11:36,10/12/2021 23:58,364.52,11/12/2020 11:38,10/12/2021 23:56,364.51,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,TRUE,11/02/2021 00:00,2.337,-5.92,0.9,-12.6,18.12,19.5,16.12,5.1,11.92,0,0,0.21,,1,1,1,,1,
EOH1816,TRUE,,30/09/2021 14:08,19/08/2023 13:24,687.97,30/09/2021 14:10,19/08/2023 13:22,687.97,17/08/2022,17/08/2023,3.3,0.833,2.615,2.615,2.335,1254.05,2927.96,0,0,134.34,,,,,39.03,41.06,33.28,41.2,36.75,61.03,FALSE,0,cleaned,0.786,0.786,0.495,,0.786,,162,2.419,0.194,2.301,2.419,0.194,2.301,2.212,0.122,2.176,FALSE,13/12/2022 00:00,0.012,-5.52,-2.97,-7.94,10.08,10.28,9.74,0.97,0.01,0,0,0.66,,1,1,1,,1,
EOH1818,TRUE,,24/03/2021 15:00,12/09/2023 17:26,902.1,24/03/2021 15:02,12/09/2023 17:24,902.1,12/08/2022,12/08/2023,1,0.002,4.006,3.929,3.643,2494.29,9026.32,59.19,0,181.96,,0.196,5.15,0.95,45.05,46.98,40.95,46.71,42.77,62.94,FALSE,0,cleaned,0.997,0.997,0.997,,0.997,,530,3.879,0.139,3.879,3.772,0.148,3.774,3.497,0.137,3.504,TRUE,15/12/2022 00:00,2.83,-6.58,-2.22,-9.49,19.44,21.2,17.38,34.47,95.57,1.99,0,1.65,,1,1,1,,1,
EOH1826,TRUE,,02/03/2021 15:30,23/07/2023 18:20,873.12,02/03/2021 15:30,23/07/2023 18:18,873.12,19/03/2021,19/03/2022,3.1,0.017,3.493,3.452,3.452,7297.37,25072.57,116.74,3.46,0,,0.173,5.22,0.95,40.54,41.58,32.91,41.85,34.19,61.31,FALSE,0,cleaned,0.984,0.984,0.984,0.984,0.984,,43,3.496,0.036,3.504,3.455,0.035,3.461,3.455,0.035,3.461,TRUE,13/12/2022 00:00,2.654,-1.6,0.49,-3.77,,,,48.34,114.2,0,14.09,0,,1,1,1,1,1,
EOH1834,TRUE,,06/04/2021 13:46,29/12/2022 12:24,631.94,06/04/2021 13:48,29/12/2022 12:22,631.94,03/05/2021,03/05/2022,3.1,0.001,2.248,2.169,2.169,6631.93,13965.44,409.4,10.2,0,,-0.912,-28.86,1.41,38.13,40.58,35.35,40.17,36.96,60.84,FALSE,0,cleaned,0.999,0.999,0.999,0.999,0.999,,267,2.221,0.029,2.23,2.107,0.054,2.124,2.107,0.054,2.124,TRUE,15/12/2022 00:00,2.016,-0.29,1.97,-1.87,,,,57.51,107.33,8.38,0.23,0,,1,1,1,1,1,
EOH1837,FALSE,Quality score outside threshold,13/12/2021 12:20,20/09/2023 20:32,646.34,13/12/2021 12:22,20/09/2023 20:30,646.34,18/12/2021,18/12/2022,4,1.044,2.844,2.844,2.217,1693.85,3755.25,0,0,373.64,2774.1,,,,45.69,45.69,38.42,47.1,40.49,62.97,TRUE,0.00004,cleaned,0.861,0.861,,,0.861,0.797,0,,,,,,,,,,FALSE,13/12/2022 00:00,0.778,-5.52,-2.97,-7.94,16.39,19.16,14.19,5.53,4.3,0,0,1.47,56.31,1,1,,,1,0.994
EOH1839,TRUE,,18/06/2021 12:18,01/09/2023 18:54,805.28,30/07/2021 00:00,01/09/2023 18:52,763.79,25/06/2022,25/06/2023,3.1,0.007,3.085,3.022,2.832,3558.78,9979.17,100.77,0,223.19,,-0.555,-15.25,1.18,37.6,39.38,34.51,38.31,35.15,60.86,FALSE,0,cleaned,0.993,0.993,0.993,,0.993,,337,3.018,0.044,3.011,2.96,0.041,2.952,2.752,0.056,2.753,TRUE,13/12/2022 00:00,2.366,-1.6,0.49,-3.77,19.17,19.93,18.56,37.39,88.41,0.07,0,1.57,,1,1,1,,1,
